ID,SIU,GENDER,AGE,RESI_COST,FP_CA,RGST,CTPR,WEDD,CHLD,DMND_AMT,PAYM_AMT
12435,N,2,33,13134,N,200306,서울,N,0,360000,360000
20755,N,2,56,52777,N,200306,서울,N,0,300000,300000
21397,N,1,36,12537,N,200306,서울,N,0,135000,135000
16910,N,1,33,7777,N,200306,서울,N,0,200000,200000
3445,N,1,37,17777,N,200306,서울,N,0,10000,10000
3497,N,2,35,19041,N,200306,서울,N,0,20000,20000
7771,Y,2,43,8468,N,200306,서울,N,0,1640000,1640000
5200,N,1,55,9828,N,200306,서울,N,0,220000,220000
10382,N,1,56,30833,N,200306,서울,N,0,10000000,10000000
3344,N,2,41,20425,N,200306,서울,N,0,0,0
3532,N,2,33,11805,N,200306,서울,N,0,200000,200000
12285,N,2,40,18194,N,200306,서울,N,0,100000,100000
5401,N,1,48,20555,N,200306,서울,N,0,2400,2400
3261,N,1,44,8205,N,200306,서울,N,0,310000,310000
21322,Y,2,38,10972,N,200306,서울,N,0,410000,410000
18508,N,1,57,44061,N,200306,서울,N,0,60036,60000
21201,Y,1,43,53550,N,200306,서울,N,0,882000,882000
3284,N,2,44,26636,N,200306,서울,N,0,30000,30000
16746,N,1,40,13043,N,200306,서울,N,0,100000,100000
5567,N,1,43,8194,N,200306,서울,N,0,1000000,1000000
7867,N,2,39,15555,N,200306,서울,N,0,150085,150000
3537,N,2,33,21111,N,200306,서울,N,0,45000,45000
5557,N,1,43,23435,N,200306,서울,N,0,300000,300000
938,N,1,47,17222,N,200306,서울,N,0,320000,320000
21176,N,2,44,68888,N,200306,서울,N,0,0,0
10095,N,2,37,44027,N,200306,서울,N,0,4000000,4000000
21412,N,2,35,8229,N,200306,서울,N,0,300000,300000
16897,N,2,34,7916,N,200306,서울,N,0,36000,36000
12374,N,1,37,24444,N,200306,서울,N,0,60000,60000
21413,N,1,35,13194,N,200306,서울,N,0,320000,320000
17028,N,2,24,10694,N,200306,서울,N,0,0,0
12185,N,1,44,64380,N,200306,서울,N,0,218000,218000
21017,Y,1,48,21422,N,200306,서울,N,0,2051938,2050000
19241,N,2,31,4961,N,200306,서울,N,0,200000,200000
3399,N,1,39,18623,N,200306,서울,N,0,310182,310182
955,N,1,47,98888,N,200306,서울,N,0,36815,36815
21013,N,2,49,18829,Y,200306,서울,N,0,200000,200000
5587,N,2,42,21077,N,200306,서울,N,0,140000,140000
14596,N,1,37,6735,N,200306,서울,N,0,340000,340000
3350,N,2,41,13364,N,200306,서울,N,0,0,0
1157,N,1,40,17275,N,200306,서울,N,0,100000,100000
5868,N,2,26,7623,N,200306,서울,N,0,120000,120000
3499,N,2,35,8954,N,200306,서울,N,0,24200,24200
1118,N,2,42,21792,N,200306,서울,N,0,536000,536000
16903,N,1,33,18022,N,200306,서울,N,0,3590000,3590000
3593,N,2,28,7991,N,200306,서울,N,0,40000,40000
7994,N,2,33,11614,N,200306,서울,N,0,281783,281160
19129,N,2,37,29305,N,200306,서울,N,0,300000,300000
21292,N,2,40,7500,N,200306,서울,N,0,24000,24000
1261,N,2,36,15555,N,200306,서울,N,0,60000,60000
5109,N,2,57,25000,N,200306,서울,N,0,126000,126000
19143,N,2,36,24444,N,200306,서울,N,0,500000,500000
13651,N,2,68,20690,N,200306,서울,N,0,300085,300000
7213,N,1,60,30277,N,200306,서울,N,0,270000,270000
18928,Y,2,45,6223,N,200306,서울,N,0,480000,480000
3416,N,2,38,14027,N,200306,서울,N,0,50000,50000
8041,N,2,29,7500,N,200306,서울,N,0,100000,100000
19127,Y,2,37,27319,N,200306,서울,N,0,550000,550000
3202,N,1,46,13333,N,200306,서울,N,0,54000,54000
12296,N,2,40,6016,N,200306,서울,N,0,200042,200000
10026,N,1,40,33979,N,200306,서울,N,0,100000,100000
12277,Y,2,41,13640,N,200306,서울,N,0,950000,950000
7882,N,2,38,24722,N,200306,서울,N,0,60000,60000
14709,N,2,31,24183,N,200306,서울,N,0,74800,74800
12426,N,2,34,18063,N,200306,서울,N,0,0,0
9982,N,1,42,18472,N,200306,서울,N,0,200000,200000
19099,N,2,38,30138,N,200306,서울,N,0,300000,300000
20834,N,1,54,44444,N,200306,서울,N,0,30000000,30000000
16937,N,2,31,16646,N,200306,서울,N,0,240000,240000
19111,N,1,38,14444,N,200306,서울,N,0,50000,50000
16712,N,2,42,24444,N,200306,서울,N,0,30000,30000
3273,N,2,44,68055,N,200306,서울,N,0,30000,30000
19176,N,1,35,10694,N,200306,서울,N,0,200000,200000
16660,N,1,44,22742,N,200306,서울,N,0,108000,108000
19223,N,2,32,7838,N,200306,서울,N,0,110000,110000
16728,N,1,41,9736,N,200306,서울,N,0,300000,300000
21479,N,1,30,8664,N,200306,서울,N,0,1000000,1000000
12428,Y,1,34,18055,N,200306,서울,N,0,300000,300000
2535,N,1,68,16250,N,200306,서울,N,0,200000,200000
14609,N,2,37,28888,N,200306,서울,N,0,300000,300000
19208,N,1,33,51666,N,200306,서울,N,0,50000,50000
12099,N,1,46,24340,N,200306,서울,N,0,210000,210000
21469,N,2,32,21805,N,200306,서울,N,0,150000,150000
21299,N,2,39,48888,N,200306,서울,N,0,41840,41840
7741,N,2,44,31111,N,200306,서울,N,0,540000,540000
19192,N,2,34,11666,N,200306,서울,N,0,20000,20000
8055,N,2,28,13694,N,200306,서울,N,0,90000,90000
936,N,1,47,8037,N,200306,서울,N,0,140000,140000
9404,N,2,59,26099,N,200306,서울,N,0,200000,200000
12308,N,1,39,34861,N,200306,서울,N,0,300000,300000
8010,N,2,32,26666,N,200306,서울,N,0,300000,300000
12371,N,2,37,13961,N,200306,서울,N,0,200000,200000
10204,N,2,31,39444,N,200306,서울,N,0,3200,3200
14581,N,2,38,8335,N,200306,서울,N,0,200000,200000
5812,N,2,32,19518,N,200306,서울,N,0,440000,440000
5702,N,2,38,152572,N,200306,서울,N,0,60000,60000
11794,N,1,55,42777,N,200306,서울,N,0,205971,205971
14575,N,1,38,10833,N,200306,서울,N,0,400000,400000
7838,N,2,40,10011,N,200306,서울,N,0,30000,30000
14689,N,2,33,11944,N,200306,서울,N,0,76600,76600
3210,N,2,46,5623,N,200306,서울,N,0,96000,96000
21722,N,2,43,40000,N,200306,서울,N,0,1000000,1000000
19265,N,2,28,26111,N,200306,서울,N,0,400000,400000
3472,N,2,36,26944,N,200306,서울,N,0,240000,240000
10100,N,2,37,26805,N,200306,서울,N,0,70000,70000
3542,N,2,32,24524,N,200306,서울,N,0,450000,450000
1195,N,1,39,30555,N,200306,서울,N,0,330000,330000
7873,N,1,39,37500,N,200306,서울,N,0,0,0
9971,N,1,42,19105,N,200306,서울,N,0,94000,94000
9928,N,2,44,28888,N,200306,서울,N,0,110000,110000
441,N,2,61,64027,N,200306,서울,N,0,0,0
5509,N,2,44,4990,N,200306,서울,N,0,20000,20000
7981,N,1,34,13502,N,200306,서울,N,0,48780,48780
19216,N,2,32,9027,N,200306,서울,N,0,380000,380000
3252,N,1,45,16666,N,200306,서울,N,0,400000,400000
3578,N,1,30,50694,N,200306,서울,N,0,80000,80000
12460,N,2,30,27500,N,200306,서울,N,0,304000,304000
16843,N,1,36,47251,N,200306,서울,N,0,140000,140000
8012,N,1,31,44202,N,200306,서울,N,0,91020,91020
1099,N,2,42,11527,N,200306,서울,N,0,180000,180000
12489,N,2,28,33888,N,200306,서울,N,0,200000,200000
19160,N,1,36,5511,N,200306,서울,N,0,300000,300000
21388,Y,1,36,6466,N,200306,서울,N,0,600000,600000
18759,N,1,50,6490,N,200306,서울,N,0,229790,229790
3475,N,2,36,7463,N,200306,서울,N,0,250000,250000
16760,N,1,40,8725,N,200306,서울,N,0,300090,300000
10169,N,1,34,9444,N,200306,서울,N,0,300181,300000
1429,N,1,24,9461,N,200306,서울,N,0,260000,260000
1306,N,1,34,9506,N,200306,서울,N,0,200000,200000
1347,N,1,31,11247,N,200306,서울,N,0,320000,320000
12431,N,2,33,12222,N,200306,서울,N,0,180000,180000
21581,N,1,23,12972,N,200306,서울,N,0,180000,180000
21414,N,2,35,13055,N,200306,서울,N,0,30000,30000
14740,N,2,28,13548,N,200306,서울,N,0,320000,320000
5421,N,1,47,15983,N,200306,서울,N,0,0,0
10191,N,1,32,17709,N,200306,서울,N,0,560000,560000
21358,Y,1,37,19380,N,200306,서울,N,0,1040000,1040000
19172,N,1,35,20456,N,200306,서울,N,0,300000,300000
5751,N,1,35,21527,N,200306,서울,N,0,200000,200000
1210,N,1,38,22599,N,200306,서울,N,0,210000,210000
19147,Y,1,36,23611,N,200306,서울,N,0,310000,310000
21571,N,1,24,23835,N,200306,서울,N,0,57789,57760
3644,N,1,25,24063,N,200306,서울,N,0,3180000,3180000
7853,N,2,40,24896,N,200306,서울,N,0,3002219,3000000
21752,N,2,36,26527,N,200306,서울,N,0,90000,90000
21566,N,1,24,27083,N,200306,서울,N,0,110000,110000
19158,N,2,36,28888,N,200306,서울,N,0,500000,500000
14797,N,1,23,30555,N,200306,서울,N,0,20000,20000
3651,N,2,24,31229,N,200306,서울,N,0,157700,157700
12513,N,1,26,39305,N,200306,서울,N,0,334060,334060
3459,N,1,36,42777,N,200306,서울,N,0,200000,200000
3571,N,1,30,65555,N,200306,서울,N,0,140000,140000
19445,N,1,56,18002,N,200305,서울,N,0,21600,21600
6098,N,1,39,7654,N,200304,서울,N,0,10000,10000
12735,N,2,33,19166,N,200210,서울,N,0,240000,240000
1576,Y,1,43,12920,N,200208,서울,N,0,3053008,3050000
15009,N,2,33,5036,N,200208,서울,N,0,240000,240000
21741,N,2,38,18888,N,200207,서울,N,0,100000,100000
12753,N,2,29,15829,N,200205,서울,N,0,150000,150000
21749,N,2,36,23194,N,200110,서울,N,0,100000,100000
21783,N,2,28,16395,N,200108,서울,N,0,100000,100000
17242,N,1,34,20225,N,200108,서울,N,0,60000,60000
3854,N,2,36,16017,N,200108,서울,N,0,16000,16000
10498,N,2,26,25000,N,200106,서울,N,0,2720,2720
21727,N,2,40,9001,N,200105,서울,N,0,80000,80000
8286,N,1,43,13869,N,200104,서울,N,0,300000,300000
14972,N,2,44,16666,N,200104,서울,N,0,160000,160000
20175,N,2,39,12184,N,200104,서울,N,0,200000,200000
6135,N,2,28,21805,N,200104,서울,N,0,660000,660000
8297,N,2,38,50972,N,200104,서울,N,0,1417707,1417707
10486,N,2,31,166666,N,200103,서울,N,0,400000,400000
19540,N,1,29,20000,N,200101,서울,N,0,40000,40000
21754,N,1,36,18750,N,200012,서울,N,0,10000,10000
1616,N,1,36,19583,N,200011,서울,N,0,100000,100000
8264,N,2,49,9956,N,200011,서울,N,0,120000,120000
21772,N,1,31,18049,N,200006,서울,N,0,60000,60000
21770,N,2,32,70701,N,200003,서울,N,0,57100,57100
4557,N,1,67,30345,N,199910,서울,N,0,11000000,11000000
1612,N,1,37,10532,N,199901,서울,N,0,120000,120000
20100,N,1,56,107777,N,201208,서울,Y,0,1695401,1695401
22215,N,1,38,13333,N,200903,서울,Y,0,50000,50000
17711,N,1,37,15555,N,200808,서울,Y,0,62640,62640
13144,N,2,35,31944,N,200801,서울,Y,0,100000,100000
17674,Y,1,46,21747,N,200711,서울,Y,0,390000,390000
15365,N,1,43,26250,N,200707,서울,Y,0,56983,56983
6418,N,1,53,11634,N,200604,서울,Y,0,630000,630000
21939,N,2,63,6797,N,200501,서울,Y,0,340000,340000
17396,N,2,38,46527,N,200407,서울,Y,0,81900,81900
17333,N,2,42,20519,N,200401,서울,Y,0,200000,200000
12809,N,1,39,79166,N,200311,서울,Y,0,200000,200000
17306,N,1,70,33194,N,200310,서울,Y,0,100000,100000
18540,Y,1,56,19355,N,200306,서울,Y,0,720245,720000
7399,N,1,55,14706,N,200306,서울,Y,0,150000,150000
7190,N,1,61,14969,N,200306,서울,Y,0,380229,380000
16414,Y,1,51,11944,N,200306,서울,Y,0,220000,220000
3380,N,2,40,38888,N,200306,서울,Y,0,90000,90000
505,N,1,59,53333,N,200306,서울,Y,0,495413,495413
2600,N,1,63,51111,N,200306,서울,Y,0,140000,140000
5728,N,1,36,33472,N,200306,서울,Y,0,363500,363500
306,N,2,67,81527,N,200306,서울,Y,0,17401770,17398455
19117,N,2,37,10416,N,200306,서울,Y,0,200000,200000
16632,N,2,45,38333,N,200306,서울,Y,0,30000,30000
12182,N,1,44,30416,N,200306,서울,Y,0,300000,300000
12254,N,2,41,16666,N,200306,서울,Y,0,500000,500000
12284,N,1,40,12638,N,200306,서울,Y,0,200000,200000
16582,N,1,46,21111,N,200306,서울,Y,0,300000,300000
20460,N,1,67,7807,N,200306,서울,Y,0,630190,630000
4910,N,1,63,17722,N,200306,서울,Y,0,300000,300000
7493,N,1,52,27638,N,200306,서울,Y,0,50100,50100
1169,N,1,40,30555,N,200306,서울,Y,0,80000,80000
9340,N,1,61,32500,N,200306,서울,Y,0,200000,200000
7151,N,1,62,36527,N,200306,서울,Y,0,10000000,10000000
14528,N,2,40,31666,N,200306,서울,Y,0,30009,30000
14198,N,1,50,32222,N,200306,서울,Y,0,100000,100000
21117,N,1,45,20508,N,200306,서울,Y,0,200000,200000
18974,N,1,43,21250,N,200306,서울,Y,0,100000,100000
9724,N,2,50,37083,N,200306,서울,Y,0,1000000,1000000
18209,N,2,68,8985,N,200306,서울,Y,0,300000,300000
3554,N,2,31,12905,N,200306,서울,Y,0,50730,50730
13950,Y,1,57,35555,N,200306,서울,Y,0,60000,60000
469,Y,1,60,15138,N,200306,서울,Y,0,288000,288000
10015,N,2,40,14861,N,200306,서울,Y,0,278000,278000
16004,N,1,63,31666,N,200306,서울,Y,0,300000,300000
12395,N,2,35,35555,N,200306,서울,Y,0,300000,300000
2664,N,1,61,54861,N,200306,서울,Y,0,450000,450000
19006,N,1,42,114444,N,200306,서울,Y,0,107267,107267
5642,N,1,40,7853,N,200306,서울,Y,0,400000,400000
20426,N,2,70,20000,N,200306,서울,Y,0,20000,20000
7851,N,2,40,53472,N,200306,서울,Y,0,120000,120000
5620,N,1,41,40369,N,200306,서울,Y,0,200000,200000
20546,N,2,62,23743,N,200306,서울,Y,0,80000,80000
12068,N,1,47,51111,N,200306,서울,Y,0,400000,400000
16869,N,2,35,32259,N,200306,서울,Y,0,150000,150000
12281,N,2,40,52777,N,200306,서울,Y,0,90000,90000
4947,N,2,61,24019,N,200306,서울,Y,0,200000,200000
9211,N,1,68,8083,N,200306,서울,Y,0,15008548,15000000
18178,Y,1,72,11666,N,200306,서울,Y,0,330000,330000
14507,N,1,40,19753,N,200306,서울,Y,0,170112,170000
5029,N,1,58,21666,N,200306,서울,Y,0,20000,20000
5386,N,1,48,38333,N,200306,서울,Y,0,200000,200000
13682,Y,2,66,64722,N,200306,서울,Y,0,300000,300000
20927,N,2,51,30138,N,200303,서울,Y,0,10000,10000
6079,N,1,44,11527,N,200302,서울,Y,0,400000,400000
20243,N,2,43,47037,N,200210,서울,Y,0,500000,500000
15693,N,1,35,18216,N,200208,서울,Y,0,80000,80000
4594,N,2,61,16253,N,200106,서울,Y,0,210043,210000
17987,N,2,48,5832,N,200105,서울,Y,0,100000,100000
15,N,1,59,23055,N,199910,서울,Y,0,400000,400000
11176,N,1,66,65277,N,199910,서울,Y,0,36000,36000
6016,N,1,63,16074,N,199812,서울,Y,0,12650,12600
12730,N,2,34,25277,N,199602,서울,Y,0,30000,30000
4478,N,1,43,5388,N,201203,서울,Y,1,200000,200000
4448,N,2,51,25994,N,201105,서울,Y,1,40000,40000
4415,N,2,35,15480,N,201006,서울,Y,1,10450,10450
15446,N,1,41,21475,N,200903,서울,Y,1,138720,138720
17724,N,1,34,18194,N,200901,서울,Y,1,100084,100000
19927,N,1,51,19027,N,200807,서울,Y,1,300000,300000
10891,N,1,53,28055,N,200801,서울,Y,1,97540,97540
13088,N,1,34,67777,N,200612,서울,Y,1,52800,52800
22066,N,1,44,13611,N,200608,서울,Y,1,1000000,1000000
12958,N,1,52,16763,N,200507,서울,Y,1,300000,300000
4087,Y,1,47,15660,N,200505,서울,Y,1,60000,60000
8528,N,1,52,22517,N,200503,서울,Y,1,180000,180000
19623,N,2,59,36805,N,200403,서울,Y,1,300000,300000
15081,N,2,36,18737,N,200312,서울,Y,1,0,0
11575,N,1,61,54583,N,200306,서울,Y,1,600000,600000
14391,N,2,44,11681,N,200306,서울,Y,1,350000,350000
16666,N,1,44,9583,N,200306,서울,Y,1,30000,30000
15991,N,1,63,49993,N,200306,서울,Y,1,100193,100000
10016,N,2,40,15138,Y,200306,서울,Y,1,330000,330000
7435,N,1,54,4868,N,200306,서울,Y,1,1038843,1038843
16564,N,1,47,45555,N,200306,서울,Y,1,30000,30000
844,N,1,50,16106,N,200306,서울,Y,1,153333,153333
16601,N,1,46,33333,N,200306,서울,Y,1,10000,10000
21288,N,1,40,18888,N,200306,서울,Y,1,330000,330000
1004,N,2,46,16745,N,200306,서울,Y,1,18900,18900
17157,N,1,54,43055,N,200306,서울,Y,1,257391,257391
9550,N,1,55,13915,N,200306,서울,Y,1,126000,126000
13930,N,1,57,17802,N,200306,서울,Y,1,300000,300000
20693,N,1,58,36666,N,200306,서울,Y,1,30000,30000
9853,N,2,47,26250,N,200306,서울,Y,1,40000,40000
18702,N,1,51,17083,N,200306,서울,Y,1,20000,20000
18922,N,1,45,34722,N,200306,서울,Y,1,44000,44000
20824,N,2,55,32361,N,200306,서울,Y,1,200000,200000
21064,N,1,47,19861,N,200306,서울,Y,1,300000,300000
843,N,1,50,48888,N,200306,서울,Y,1,9048,8596
14325,N,1,46,22500,N,200306,서울,Y,1,0,0
14185,N,2,50,15778,N,200306,서울,Y,1,120000,120000
12080,N,2,47,34444,N,200306,서울,Y,1,300000,300000
368,N,1,64,40737,N,200306,서울,Y,1,210000,210000
1058,Y,1,43,31666,N,200306,서울,Y,1,1820000,1820000
1242,N,2,37,38611,N,200306,서울,Y,1,813791,813791
9293,N,1,63,30423,N,200306,서울,Y,1,300000,300000
14499,N,2,41,30278,N,200306,서울,Y,1,40000,40000
9432,N,1,58,12638,N,200306,서울,Y,1,544000,544000
13969,N,1,56,34166,N,200306,서울,Y,1,300000,300000
9462,N,1,58,22222,N,200306,서울,Y,1,400000,400000
21342,N,2,38,65972,N,200306,서울,Y,1,200000,200000
20995,N,1,49,21944,N,200306,서울,Y,1,460000,460000
16733,Y,2,41,27222,N,200306,서울,Y,1,680000,680000
13689,N,1,66,5694,N,200306,서울,Y,1,70000,70000
9885,N,2,45,57222,N,200306,서울,Y,1,300000,300000
20740,Y,2,57,30923,N,200306,서울,Y,1,2028800,2028800
16930,N,2,31,19013,N,200306,서울,Y,1,300000,300000
20947,N,1,50,4923,N,200306,서울,Y,1,200000,200000
3427,N,1,38,13945,N,200306,서울,Y,1,380000,380000
7283,N,1,58,18003,N,200306,서울,Y,1,500101,500000
13928,N,1,57,18370,N,200306,서울,Y,1,150000,150000
20994,N,1,49,28333,N,200306,서울,Y,1,306000,306000
14234,N,1,49,39722,N,200306,서울,Y,1,20000,20000
9898,N,1,45,49444,N,200306,서울,Y,1,300000,300000
6087,N,2,41,44444,N,200303,서울,Y,1,60000,60000
20207,N,1,63,9162,N,200201,서울,Y,1,500000,500000
12686,N,2,45,12222,N,200108,서울,Y,1,100000,100000
3851,N,1,37,10333,N,200107,서울,Y,1,325060,325060
17150,N,2,57,11848,N,200002,서울,Y,1,300000,300000
20312,N,2,42,19282,Y,200002,서울,Y,1,90000,90000
19460,N,1,53,17469,N,199912,서울,Y,1,2980,2980
17955,N,1,69,14887,N,199910,서울,Y,1,10000000,10000000
15610,N,2,40,58194,N,199910,서울,Y,1,317200,317200
6764,N,1,61,15919,N,199910,서울,Y,1,1207719,1207719
20149,N,2,63,189887,N,199910,서울,Y,1,0,0
17203,N,2,42,31250,N,199904,서울,Y,1,122800,122800
1607,N,2,37,11481,N,199903,서울,Y,1,39400,39400
1564,N,1,46,19289,N,199704,서울,Y,1,348020,348020
6892,N,2,52,10972,Y,199005,서울,Y,1,1000000,1000000
11289,N,2,60,52723,Y,198512,서울,Y,1,0,0
22365,N,1,55,60972,N,201209,서울,Y,2,22200,22200
6668,N,1,45,66666,N,201104,서울,Y,2,449217,449217
6529,N,1,44,9437,N,200804,서울,Y,2,240120,240120
13119,Y,2,52,23164,N,200706,서울,Y,2,270000,270000
6465,Y,1,53,16388,N,200701,서울,Y,2,1200000,1200000
13058,N,2,41,28333,N,200609,서울,Y,2,100000,100000
1897,N,1,67,31666,N,200607,서울,Y,2,180000,180000
10687,N,1,46,35833,N,200503,서울,Y,2,200000,200000
19609,N,1,61,41666,N,200401,서울,Y,2,200000,200000
21835,N,2,43,46666,Y,200311,서울,Y,2,350000,350000
17292,N,1,52,12083,N,200308,서울,Y,2,1628603,1628603
9972,N,1,42,27638,N,200306,서울,Y,2,120000,120000
14041,N,1,54,5419,N,200306,서울,Y,2,220000,220000
14035,N,1,54,30804,N,200306,서울,Y,2,300000,300000
12167,N,1,44,19680,N,200306,서울,Y,2,960000,960000
16530,N,1,48,29305,N,200306,서울,Y,2,150000,150000
14095,Y,1,53,9920,N,200306,서울,Y,2,640000,640000
9657,N,1,52,12916,N,200306,서울,Y,2,210000,210000
20642,N,1,59,17403,N,200306,서울,Y,2,760000,760000
16551,N,1,47,38302,N,200306,서울,Y,2,20000,20000
14216,N,1,49,18817,N,200306,서울,Y,2,812407,812000
9341,N,1,61,25416,N,200306,서울,Y,2,160000,160000
7789,N,2,42,35776,N,200306,서울,Y,2,0,0
9600,N,1,54,107222,N,200306,서울,Y,2,400000,400000
7804,N,1,42,29583,N,200306,서울,Y,2,100000,100000
16119,Y,2,58,18512,N,200306,서울,Y,2,630000,630000
7617,N,1,48,37777,N,200306,서울,Y,2,509826,509826
13992,Y,1,56,28060,N,200306,서울,Y,2,70000,70000
11607,Y,1,60,12251,N,200306,서울,Y,2,400000,400000
2728,N,2,59,46388,N,200306,서울,Y,2,100000,100000
21093,N,2,46,11391,N,200306,서울,Y,2,20000,20000
21321,N,2,39,13055,N,200306,서울,Y,2,6000000,6000000
20561,N,1,62,26666,N,200306,서울,Y,2,79355,79355
13901,N,2,58,34682,Y,200306,서울,Y,2,1860484,1860000
5690,N,1,38,30237,N,200306,서울,Y,2,300000,300000
1537,N,1,54,32222,N,200306,서울,Y,2,356640,356640
18851,N,2,47,14151,N,200306,서울,Y,2,154065,153928
2763,N,2,58,9221,N,200306,서울,Y,2,810000,810000
9872,N,1,46,63611,N,200306,서울,Y,2,210000,210000
2942,N,2,53,85121,N,200306,서울,Y,2,1000000,1000000
12014,N,2,49,65555,N,200306,서울,Y,2,28201058,28201058
3203,Y,2,46,8611,N,200306,서울,Y,2,80000,80000
5713,N,2,37,13194,N,200306,서울,Y,2,104900,104900
9309,N,1,62,20224,N,200306,서울,Y,2,300000,300000
11589,N,1,61,60555,N,200306,서울,Y,2,200000,200000
12035,N,2,48,43333,N,200306,서울,Y,2,1950251,1950251
973,N,2,46,36666,N,200306,서울,Y,2,100000,100000
9298,N,1,62,26805,N,200306,서울,Y,2,100000,100000
3083,N,1,50,50000,N,200306,서울,Y,2,175000,175000
18657,N,1,53,20555,N,200306,서울,Y,2,100120,100000
3122,N,2,49,22222,N,200306,서울,Y,2,280000,280000
16291,N,2,54,21172,N,200306,서울,Y,2,80000,80000
16516,N,1,48,57083,N,200306,서울,Y,2,240000,240000
16022,N,1,62,43750,N,200306,서울,Y,2,360000,360000
10040,N,1,40,38055,N,200306,서울,Y,2,400000,400000
694,N,2,54,20972,N,200306,서울,Y,2,0,0
5122,N,2,56,47361,N,200306,서울,Y,2,600000,600000
2829,N,1,57,7963,N,200306,서울,Y,2,639027,639027
16479,N,2,49,6888,N,200306,서울,Y,2,2098144,2098144
5265,N,2,52,15431,N,200306,서울,Y,2,10000,10000
2716,N,1,60,11935,N,200306,서울,Y,2,300000,300000
11986,N,2,50,187777,N,200306,서울,Y,2,0,0
2926,Y,2,54,21251,N,200306,서울,Y,2,400000,400000
7487,N,2,52,52500,N,200306,서울,Y,2,286200,286200
14381,N,1,44,24583,N,200306,서울,Y,2,300000,300000
9973,N,2,42,16671,N,200306,서울,Y,2,208200,208200
18699,N,1,51,28888,N,200306,서울,Y,2,300000,300000
18781,N,1,49,21034,N,200306,서울,Y,2,200000,200000
12388,N,1,36,49305,N,200306,서울,Y,2,35400,35400
7434,N,1,54,20345,N,200306,서울,Y,2,140000,140000
20605,N,1,60,31780,N,200306,서울,Y,2,0,0
18537,Y,1,56,30416,N,200306,서울,Y,2,390000,390000
9693,N,1,51,37916,N,200306,서울,Y,2,300000,300000
18474,N,1,58,65694,N,200306,서울,Y,2,500000,500000
16105,N,2,59,15618,N,200306,서울,Y,2,200000,200000
12132,N,1,45,41111,N,200306,서울,Y,2,2000329,2000000
632,N,1,56,55555,N,200306,서울,Y,2,280000,280000
14090,N,1,53,42222,N,200306,서울,Y,2,200000,200000
14355,N,2,45,44444,N,200306,서울,Y,2,0,0
11907,N,1,52,22500,N,200306,서울,Y,2,116656,116656
5048,N,1,58,64444,N,200306,서울,Y,2,300000,300000
1179,N,2,39,18888,N,200306,서울,Y,2,400000,400000
12101,Y,1,46,25416,N,200306,서울,Y,2,30000,30000
11748,N,2,56,13611,Y,200306,서울,Y,2,10000000,10000000
7671,N,2,47,58611,N,200306,서울,Y,2,144000,144000
16267,N,2,55,33572,N,200306,서울,Y,2,421896,421896
3000,N,1,52,6820,N,200306,서울,Y,2,2000000,2000000
2909,N,1,55,9920,N,200306,서울,Y,2,200000,200000
13744,N,1,63,12071,N,200306,서울,Y,2,10000,10000
2895,N,1,55,13888,N,200306,서울,Y,2,410000,410000
9427,N,1,58,21388,N,200306,서울,Y,2,260000,260000
19009,N,1,42,22457,N,200306,서울,Y,2,30000,30000
16578,N,1,46,26250,N,200306,서울,Y,2,60000,60000
12225,N,1,43,35416,N,200306,서울,Y,2,433600,433600
571,N,1,57,37222,N,200306,서울,Y,2,120000,120000
3340,N,1,41,38472,N,200306,서울,Y,2,300000,300000
18650,N,1,53,43333,N,200306,서울,Y,2,5000,5000
5152,N,1,56,45555,N,200306,서울,Y,2,755548,755424
4950,N,1,61,55555,N,200306,서울,Y,2,310000,310000
2399,Y,1,49,28750,N,200305,서울,Y,2,0,0
5290,N,1,52,8083,N,200303,서울,Y,2,77990,77990
18109,N,1,57,53333,N,200303,서울,Y,2,600000,600000
7229,N,1,60,22123,N,200303,서울,Y,2,60400,60400
14926,N,1,56,6368,N,200301,서울,Y,2,400000,400000
18099,N,2,46,31666,Y,200201,서울,Y,2,240000,240000
17993,N,2,48,28055,Y,200107,서울,Y,2,125000,125000
17198,N,1,43,31111,N,200107,서울,Y,2,1044000,1044000
3785,Y,1,53,16399,N,200104,서울,Y,2,450000,450000
10402,N,1,50,32361,N,200104,서울,Y,2,113720,113720
6038,N,1,55,31666,N,200006,서울,Y,2,300000,300000
14937,N,1,53,34444,N,199910,서울,Y,2,200000,200000
8970,N,1,58,52916,N,199910,서울,Y,2,991608,991608
15615,N,1,56,43472,N,199910,서울,Y,2,300000,300000
17957,N,1,52,12645,N,199910,서울,Y,2,120000,120000
17954,N,1,57,14512,N,199910,서울,Y,2,300000,300000
2,N,1,53,40000,N,199910,서울,Y,2,99100,99100
2229,N,2,44,43750,N,199910,서울,Y,2,50000,50000
8960,N,1,52,30555,N,199910,서울,Y,2,151970,151970
13524,N,2,38,36111,N,199904,서울,Y,2,634948,634948
15745,Y,2,53,14444,Y,199607,서울,Y,2,270000,270000
11306,Y,2,53,10090,Y,199410,서울,Y,2,30090,30000
800,N,1,51,30972,N,200306,서울,Y,3,100000,100000
3065,N,1,50,36250,N,200306,서울,Y,3,300000,300000
14250,N,1,48,81944,N,200306,서울,Y,3,14320,14320
20813,Y,1,55,15886,N,200306,서울,Y,3,300000,300000
