시군명,상호명,업종코드,업태명,업종명(종목명),소재지도로명주소,소재지지번주소,전화번호,사용가능한지역화폐명,지류형지역화폐사용가능여부,카드형지역화폐사용가능여부,모바일형지역화폐사용가능여부,우편번호,위도,경도,데이터기준일자
성남시,편한마트,,,,경기도 성남시 중원구 제일로63번길 5,경기도 성남시 중원구 성남동 3753번지 띠아모아파트,031-758-9941,성남사랑상품권,Y,Y,,13368,37.4322446,127.1351546,2018-12-31
성남시,농수산물장터,,,,경기도 성남시 중원구 광명로 315-1,경기도 성남시 중원구 금광동 3707번지,031-744-0221,성남사랑상품권,Y,Y,,13178,37.4451062,127.1609537,2018-12-31
성남시,중앙당구장,,,,경기도 성남시 분당구 돌마로486번길 12,경기도 성남시 분당구 서현동 297번지 효자촌,031-706-0209,성남사랑상품권,Y,Y,,13586,37.3764192,127.1342097,2018-12-31
성남시,티모티스오븐,,,,경기도 성남시 분당구 돌마로486번길 12,경기도 성남시 분당구 서현동 297번지 효자촌,031-705-5259,성남사랑상품권,Y,Y,,13586,37.3764192,127.1342097,2018-12-31
성남시,회사랑방,,,,경기도 성남시 분당구 돌마로486번길 12,경기도 성남시 분당구 서현동 297번지 효자촌,031-703-0162,성남사랑상품권,Y,Y,,13586,37.3764192,127.1342097,2018-12-31
성남시,대광한우,,,,경기도 성남시 분당구 돌마로486번길 40,경기도 성남시 분당구 서현동 305-5번지,031-781-6675,성남사랑상품권,Y,Y,,13586,37.3747227,127.1364873,2018-12-31
성남시,커피마마,,,,경기도 성남시 분당구 돌마로486번길 6,경기도 성남시 분당구 서현동 298-2번지,031-708-2021,성남사랑상품권,Y,Y,,13586,37.3770323,127.1338269,2018-12-31
성남시,안심축산물전문점 효자촌점,,,,경기도 성남시 분당구 돌마로486번길 6,경기도 성남시 분당구 서현동 298-2번지,031-8017-7006,성남사랑상품권,Y,Y,,13586,37.3770323,127.1338269,2018-12-31
성남시,장영실서점,,,,경기도 성남시 분당구 돌마로90번길 4,경기도 성남시 분당구 구미동 25-2번지,031-716-2030,성남사랑상품권,Y,Y,,13627,37.3496459,127.1116584,2018-12-31
성남시,감탄 미금역점,,,,경기도 성남시 분당구 돌마로90번길 4,경기도 성남시 분당구 구미동 25-2번지,031-714-1717,성남사랑상품권,Y,Y,,13627,37.3496459,127.1116584,2018-12-31
성남시,아셀,,,,경기도 성남시 분당구 내정로165번길 38,경기도 성남시 분당구 수내동 32번지 양지마을청구금호아파트,031-702-9798,성남사랑상품권,Y,Y,,13597,37.3762572,127.1166532,2018-12-31
성남시,뉴질랜드마켓,,,,경기도 성남시 분당구 내정로165번길 38,경기도 성남시 분당구 수내동 32번지 양지마을청구금호아파트,,성남사랑상품권,Y,Y,,13597,37.3762572,127.1166532,2018-12-31
성남시,스타네일 상대원동,,,,경기도 성남시 중원구 금상로 98,경기도 성남시 중원구 상대원동 669번지,,성남사랑상품권,Y,Y,,13234,37.4422792,127.1660102,2018-12-31
성남시,다복정육점,,,,경기도 성남시 중원구 금상로100번길 12-1,경기도 성남시 중원구 상대원동 736번지,031-734-5274,성남사랑상품권,Y,Y,,13234,37.4414944,127.1666526,2018-12-31
성남시,티나헤어,,,,경기도 성남시 중원구 금상로118번길 10-1,경기도 성남시 중원구 상대원동 620번지,,성남사랑상품권,Y,Y,,13234,37.4420524,127.1671284,2018-12-31
성남시,성남쌀상회,,,,경기도 성남시 중원구 금상로118번길 17,경기도 성남시 중원구 상대원동 738번지,031-748-4458,성남사랑상품권,Y,Y,,13234,37.4416658,127.16654,2018-12-31
성남시,가이아헤어숍,,,,경기도 성남시 중원구 금상로18번길 5,경기도 성남시 중원구 상대원동 2979-18번지,070-8614-8698,성남사랑상품권,Y,Y,,13239,37.4373858,127.1601013,2018-12-31
성남시,황금목장,,,,경기도 성남시 중원구 금상로50번길 4,경기도 성남시 중원구 상대원동 2353번지,031-731-6684,성남사랑상품권,Y,Y,,13232,37.4395817,127.1619591,2018-12-31
성남시,제이씨씨,,,,경기도 성남시 중원구 금상로57번길 1,경기도 성남시 중원구 상대원동 2992-1번지,031-733-3933,성남사랑상품권,Y,Y,,13395,37.4403831,127.1623224,2018-12-31
성남시,복농장생고기숯불구이,,,,경기도 성남시 중원구 금상로67번길 2,경기도 성남시 중원구 금광동 636번지,031-748-2413,성남사랑상품권,Y,Y,,13199,37.4412199,127.1631829,2018-12-31
성남시,사진세상,,,,경기도 성남시 중원구 금상로67번길 4,경기도 성남시 중원구 금광동 635번지,031-749-0877,성남사랑상품권,Y,Y,,13199,37.4413552,127.1630702,2018-12-31
성남시,알뜰유통 할인점,,,,경기도 성남시 중원구 금상로77번길 8,경기도 성남시 중원구 금광동 710번지 부성쉐르빌,031-736-1666,성남사랑상품권,Y,Y,,13197,37.4422191,127.1638179,2018-12-31
성남시,우리동네 생선가게,,,,"경기도 성남시 중원구 도촌남로 134, 상가동 지1층 비104호 (휴먼시아섬마을8단지아파트)",경기도 성남시 중원구 도촌동 707번지 휴먼시아섬마을8단지아파트 상가동 지1층 비104호,,성남사랑상품권,Y,Y,,13430,37.41186,127.1603755,2018-12-31
성남시,싱싱농산물,,,,경기도 성남시 중원구 도촌남로 148,경기도 성남시 중원구 도촌동 708번지 휴먼시아섬마을9단지아파트,,성남사랑상품권,Y,Y,,13422,37.4109252,127.1653774,2018-12-31
성남시,경기32바6415,,,,경기도 성남시 중원구 도촌남로 22,경기도 성남시 중원구 도촌동 700번지 휴먼시아섬마을1단지아파트,031-753-6039,성남사랑상품권,Y,Y,,13428,37.4136866,127.148146,2018-12-31
성남시,애니카랜드 금광점,,,,경기도 성남시 중원구 산성대로 406,경기도 성남시 중원구 금광동 4475번지,031-741-9127,성남사랑상품권,Y,Y,,13179,37.4478572,127.1587106,2018-12-31
성남시,간이역,,,,경기도 성남시 중원구 산성대로 408,경기도 성남시 중원구 금광동 4477번지,031-745-2356,성남사랑상품권,Y,Y,,13179,37.4479924,127.1587335,2018-12-31
성남시,정가네어죽마을,,,,경기도 성남시 중원구 산성대로 414,경기도 성남시 중원구 금광동 4542번지,031-731-2288,성남사랑상품권,Y,Y,,13170,37.4485778,127.1589042,2018-12-31
성남시,삼천리자전거,,,,경기도 성남시 중원구 산성대로 422-1,경기도 성남시 중원구 금광동 4607번지,031-733-6181,성남사랑상품권,Y,Y,,13170,37.4493882,127.1592675,2018-12-31
성남시,와글와글감자탕,,,,경기도 성남시 중원구 자혜로 62,경기도 성남시 중원구 금광동 2870번지,031-742-3524,성남사랑상품권,Y,Y,,13166,37.4507752,127.1663225,2018-12-31
성남시,아주지물,,,,경기도 성남시 중원구 자혜로 66,경기도 성남시 중원구 금광동 2756번지,031-732-7548,성남사랑상품권,Y,Y,,13166,37.4508827,127.1667861,2018-12-31
성남시,떡나라떡집,,,,경기도 성남시 중원구 자혜로 72-1,경기도 성남시 중원구 금광동 2732번지,031-749-0156,성남사랑상품권,Y,Y,,13166,37.4510527,127.1676454,2018-12-31
성남시,생문약국,,,,경기도 성남시 중원구 자혜로 73-2,경기도 성남시 중원구 은행동 2406번지,031-747-4019,성남사랑상품권,Y,Y,,13163,37.451278,127.1675667,2018-12-31
성남시,수니샵,,,,경기도 성남시 중원구 자혜로 77-1,경기도 성남시 중원구 은행동 2398-2번지,,성남사랑상품권,Y,Y,,13163,37.4513585,127.1679851,2018-12-31
성남시,BYC(은행점),,,,경기도 성남시 중원구 자혜로 77-2,경기도 성남시 중원구 은행동 2396번지,031-749-9293,성남사랑상품권,Y,Y,,13163,37.4513855,127.1680642,2018-12-31
성남시,교촌치킨 금광1호점,,,,경기도 성남시 중원구 자혜로 82-1,경기도 성남시 중원구 금광동 2706번지 궁전빌라5차,031-732-9997,성남사랑상품권,Y,Y,,13166,37.4512497,127.1685386,2018-12-31
성남시,한국유통(형제점),,,,경기도 성남시 중원구 자혜로 85,경기도 성남시 중원구 은행동 2222번지,031-731-4285,성남사랑상품권,Y,Y,,13164,37.4516365,127.1689237,2018-12-31
성남시,또래오래(금광점),,,,경기도 성남시 중원구 자혜로 9,경기도 성남시 중원구 금광동 4068번지,031-735-9945,성남사랑상품권,Y,Y,,13168,37.4504946,127.1606486,2018-12-31
성남시,김밥나라,,,,경기도 성남시 중원구 자혜로16번길 10,경기도 성남시 중원구 금광동 4097번지,031-745-9656,성남사랑상품권,Y,Y,,13171,37.4494941,127.1609064,2018-12-31
성남시,거성쌀직판장,,,,경기도 성남시 중원구 자혜로16번길 25,경기도 성남시 중원구 금광동 3926번지,031-733-3222,성남사랑상품권,Y,Y,,13172,37.4480801,127.1605079,2018-12-31
성남시,코사할인마트,,,,경기도 성남시 중원구 자혜로16번길 45-29,경기도 성남시 중원구 금광동 3822번지,031-731-9488,성남사랑상품권,Y,Y,,13178,37.4459979,127.1612042,2018-12-31
성남시,헤어쭈니,,,,경기도 성남시 중원구 자혜로16번길 50-1,경기도 성남시 중원구 금광동 4292번지,031-747-7567,성남사랑상품권,Y,Y,,13179,37.4460544,127.1593736,2018-12-31
성남시,보브헤어샵,,,,경기도 성남시 중원구 자혜로16번길 54,경기도 성남시 중원구 금광동 4295번지,031-741-8468,성남사랑상품권,Y,Y,,13179,37.4457752,127.15926,2018-12-31
성남시,시골밥상,,,,경기도 성남시 중원구 공원로320번길 15,경기도 성남시 중원구 중앙동 243번지,031-733-8852,성남사랑상품권,Y,Y,,13248,37.4427997,127.153988,2018-12-31
성남시,부엉이돈가스 단대오거리점,,,,경기도 성남시 중원구 공원로320번길 15-1,경기도 성남시 중원구 중앙동 236번지,031-732-1214,성남사랑상품권,Y,Y,,13248,37.4428536,127.1541237,2018-12-31
성남시,은정이발관,,,,경기도 성남시 중원구 공원로320번길 18,경기도 성남시 중원구 중앙동 281번지,031-748-7832,성남사랑상품권,Y,Y,,13248,37.4427994,127.1542931,2018-12-31
성남시,험멜스포츠,,,,경기도 성남시 중원구 광명로 111,경기도 성남시 중원구 성남동 2179번지,031-735-7020,성남사랑상품권,Y,Y,,13357,37.4361664,127.1409015,2018-12-31
성남시,모란기름집,,,,경기도 성남시 중원구 둔촌대로69번길 8,경기도 성남시 중원구 성남동 4214번지,031-754-3439,성남사랑상품권,Y,Y,,13377,37.4305501,127.1273783,2018-12-31
성남시,춘발이네 제천농산,,,,경기도 성남시 중원구 둔촌대로69번길 8,경기도 성남시 중원구 성남동 4214번지,031-754-1914,성남사랑상품권,Y,Y,,13377,37.4305501,127.1273783,2018-12-31
성남시,금성기름집,,,,경기도 성남시 중원구 둔촌대로69번길 8,경기도 성남시 중원구 성남동 4214번지,031-754-6006,성남사랑상품권,Y,Y,,13377,37.4305501,127.1273783,2018-12-31
성남시,대복기름집,,,,경기도 성남시 중원구 둔촌대로69번길 8,경기도 성남시 중원구 성남동 4214번지,031-754-0658,성남사랑상품권,Y,Y,,13377,37.4305501,127.1273783,2018-12-31
성남시,미라식당,,,,경기도 성남시 중원구 둔촌대로69번길 8,경기도 성남시 중원구 성남동 4214번지,,성남사랑상품권,Y,Y,,13377,37.4305501,127.1273783,2018-12-31
성남시,화성기름집,,,,경기도 성남시 중원구 둔촌대로69번길 8,경기도 성남시 중원구 성남동 4214번지,031-754-1285,성남사랑상품권,Y,Y,,13377,37.4305501,127.1273783,2018-12-31
성남시,제기물산,,,,경기도 성남시 중원구 둔촌대로69번길 8,경기도 성남시 중원구 성남동 4214번지,031-754-4271,성남사랑상품권,Y,Y,,13377,37.4305501,127.1273783,2018-12-31
성남시,춘발이네제천참기름집,,,,경기도 성남시 중원구 둔촌대로69번길 8,경기도 성남시 중원구 성남동 4214번지,031-754-1914,성남사랑상품권,Y,Y,,13377,37.4305501,127.1273783,2018-12-31
성남시,넘버원,,,,경기도 성남시 중원구 산성대로 지하 230-17,경기도 성남시 중원구 성남동 1315번지,070-4148-1736,성남사랑상품권,Y,Y,,13358,37.4371041,127.1402591,2018-12-31
성남시,토탈란제리,,,,경기도 성남시 중원구 산성대로 지하 230-18,경기도 성남시 중원구 성남동 1315번지,031-754-3664,성남사랑상품권,Y,Y,,13358,37.4371041,127.1402591,2018-12-31
성남시,코데즈컴바인 이너웨어(성남점),,,,경기도 성남시 중원구 산성대로 지하 230-2,경기도 성남시 중원구 성남동 1315번지,070-8817-1925,성남사랑상품권,Y,Y,,13345,37.4371041,127.1402591,2018-12-31
성남시,다찌,,,,경기도 성남시 중원구 산성대로 지하 230-5,경기도 성남시 중원구 성남동 1315번지,031-733-2480,성남사랑상품권,Y,Y,,13358,37.4371041,127.1402591,2018-12-31
성남시,수진분식,,,,경기도 성남시 중원구 산성대로 지하 230-8,경기도 성남시 중원구 성남동 1315번지,031-755-0226,성남사랑상품권,Y,Y,,13358,37.4371041,127.1402591,2018-12-31
성남시,솜사탕,,,,경기도 성남시 중원구 산성대로 지하 244-13,경기도 성남시 중원구 중앙동 1번지,,성남사랑상품권,Y,Y,,13246,37.4419113,127.1511499,2018-12-31
성남시,케이칼라,,,,경기도 성남시 중원구 산성대로 지하 244-6,경기도 성남시 중원구 성남동 1315번지,,성남사랑상품권,Y,Y,,13358,37.4371041,127.1402591,2018-12-31
성남시,마틴,,,,경기도 성남시 중원구 산성대로 지하 244-6,경기도 성남시 중원구 성남동 1315번지,031-758-5415,성남사랑상품권,Y,Y,,13358,37.4371041,127.1402591,2018-12-31
성남시,리본,,,,경기도 성남시 중원구 산성대로 지하 244-6,경기도 성남시 중원구 성남동 1315번지,031-754-6039,성남사랑상품권,Y,Y,,13358,37.4371041,127.1402591,2018-12-31
성남시,시그날,,,,경기도 성남시 중원구 산성대로 지하 244-6,경기도 성남시 중원구 성남동 1315번지,031-758-7177,성남사랑상품권,Y,Y,,13358,37.4371041,127.1402591,2018-12-31
성남시,행운철물,,,,경기도 성남시 분당구 내정로165번길 38,경기도 성남시 분당구 수내동 32번지 양지마을청구금호아파트,031-711-4175,성남사랑상품권,Y,Y,,13597,37.3762572,127.1166532,2018-12-31
성남시,브라더 돈까스,,,,"경기도 성남시 분당구 내정로165번길 38(수내동, 양지마을청구금호아파트)",경기도 성남시 분당구 수내동 32번지 양지마을청구금호아파트,031-717-0059,성남사랑상품권,Y,Y,,13597,37.3762572,127.1166532,2018-12-31
성남시,보돌미역수내점(주),,,,"경기도 성남시 분당구 내정로165번길 38, 601동 청구상가 101-2",경기도 성남시 분당구 수내동 32번지 양지마을청구금호아파트 601동 청구상가 101-2,031-713-3999,성남사랑상품권,Y,Y,,13597,37.3762572,127.1166532,2018-12-31
성남시,女 in you,,,,"경기도 성남시 분당구 내정로165번길 38, 602동",경기도 성남시 분당구 수내동 32번지 양지마을청구금호아파트 602동,031-711-5457,성남사랑상품권,Y,Y,,13597,37.3759774,127.1171157,2018-12-31
성남시,디엠의류잡화,,,,"경기도 성남시 분당구 내정로165번길 38, 602동 101-2호",경기도 성남시 분당구 수내동 32번지 양지마을청구금호아파트 602동 101-2호,031-717-7428,성남사랑상품권,Y,Y,,13597,37.3762572,127.1166532,2018-12-31
성남시,홍천전통가마솥도라지조청,,,,강원도 홍천군 홍천읍 신장대로 94,강원도 홍천군 홍천읍 신장대리 8-102번지,033-433-9962,성남사랑상품권,Y,Y,,25138,37.6907317,127.8869301,2018-12-31
성남시,소문난물닭갈비,,,,경기도 성남시 중원구 금상로 42,경기도 성남시 중원구 상대원동 2360번지,031-749-4483,성남사랑상품권,Y,Y,,13232,37.4391319,127.1614609,2018-12-31
성남시,억순이추어탕,,,,경기도 성남시 중원구 금상로 52,경기도 성남시 중원구 상대원동 2342번지,031-745-0720,성남사랑상품권,Y,Y,,13232,37.4397706,127.1621742,2018-12-31
성남시,상대원수산,,,,경기도 성남시 중원구 금상로 54,경기도 성남시 중원구 상대원동 2340번지,031-742-3915,성남사랑상품권,Y,Y,,13232,37.4398606,127.1622648,2018-12-31
성남시,꽃선물나라,,,,경기도 성남시 중원구 금상로 59,경기도 성남시 중원구 금광동 145번지,031-734-9887,성남사랑상품권,Y,Y,,13199,37.4405542,127.1624244,2018-12-31
성남시,포석정,,,,경기도 성남시 중원구 둔촌대로 227,경기도 성남시 중원구 하대원동 121-7번지,031-723-7774,성남사랑상품권,Y,Y,,13387,37.4284419,127.1433164,2018-12-31
성남시,할인마트,,,,경기도 성남시 중원구 은이로8번길 6,경기도 성남시 중원구 은행동 1553-1번지,031-745-7654,성남사랑상품권,Y,Y,,13157,37.4573006,127.1647318,2018-12-31
성남시,농심축산물도매센터,,,,경기도 성남시 중원구 은이로8번길 7,경기도 성남시 중원구 은행동 1538번지,031-736-1240,성남사랑상품권,Y,Y,,13156,37.4568592,127.1647082,2018-12-31
성남시,신선한 바다,,,,경기도 성남시 중원구 은이로8번길 7-2,경기도 성남시 중원구 은행동 1533번지,031-731-7283,성남사랑상품권,Y,Y,,13156,37.4567692,127.1646515,2018-12-31
성남시,신맑은소리음악학원,,,,경기도 성남시 중원구 은행로 1,경기도 성남시 중원구 은행동 1640번지,031-749-7314,성남사랑상품권,Y,Y,,13157,37.4549705,127.1622064,2018-12-31
성남시,스마일수제찹쌀꽈배기,,,,경기도 성남시 중원구 은행로 2,경기도 성남시 중원구 은행동 422-2번지,031-757-6480,성남사랑상품권,Y,Y,,13158,37.4547724,127.1620929,2018-12-31
성남시,웰라잉글리쉬 은행캠퍼스학원,,,,경기도 성남시 중원구 은행로 4,경기도 성남시 중원구 은행동 422-1번지,,성남사랑상품권,Y,Y,,13158,37.4547181,127.1622398,2018-12-31
성남시,coffeeM,,,,경기도 성남시 중원구 산성대로 438,경기도 성남시 중원구 금광동 4636번지,031-749-7982,성남사랑상품권,Y,Y,,13169,37.4507209,127.1598693,2018-12-31
성남시,눈빛안경,,,,경기도 성남시 중원구 산성대로 442-1,경기도 성남시 중원구 금광동 4662번지,031-745-0123,성남사랑상품권,Y,Y,,13169,37.4510811,127.160017,2018-12-31
성남시,가장맛있는족발,,,,경기도 성남시 중원구 산성대로 466,경기도 성남시 중원구 금광동 4803번지,031-731-5900,성남사랑상품권,Y,Y,,13161,37.4531342,127.1609254,2018-12-31
성남시,할인창고,,,,경기도 성남시 중원구 산성대로 468-1,경기도 성남시 중원구 금광동 4816번지,031-741-5858,성남사랑상품권,Y,Y,,13161,37.4533323,127.1610162,2018-12-31
성남시,BHC치킨,,,,경기도 성남시 중원구 산성대로 472,경기도 성남시 중원구 금광동 4829번지,031-735-7292,성남사랑상품권,Y,Y,,13161,37.4535214,127.1610957,2018-12-31
성남시,파리바게트 성남중앙점,,,,경기도 성남시 중원구 산성대로 480,경기도 성남시 중원구 은행동 423-13번지,031-745-2121,성남사랑상품권,Y,Y,,13158,37.4542147,127.161425,2018-12-31
성남시,막썰어회집,,,,경기도 성남시 중원구 산성대로 484,경기도 성남시 중원구 은행동 423-4번지,031-747-0664,성남사랑상품권,Y,Y,,13158,37.4544397,127.1616289,2018-12-31
성남시,한우리축산,,,,경기도 성남시 중원구 산성대로 488-1,경기도 성남시 중원구 은행동 422-4번지,031-748-9535,성남사랑상품권,Y,Y,,13158,37.4547727,127.1619008,2018-12-31
성남시,동서화장품,,,,경기도 성남시 중원구 산성대로 488-1,경기도 성남시 중원구 은행동 422-4번지,031-741-0154,성남사랑상품권,Y,Y,,13158,37.4547727,127.1619008,2018-12-31
성남시,신신약국,,,,경기도 성남시 중원구 산성대로 496,경기도 성남시 중원구 은행동 1634번지,031-743-3748,성남사랑상품권,Y,Y,,13157,37.4553576,127.1623993,2018-12-31
성남시,인매쓰수학학원,,,,경기도 성남시 중원구 산성대로 498,경기도 성남시 중원구 은행동 1633번지,031-733-0320,성남사랑상품권,Y,Y,,13157,37.4554656,127.1625352,2018-12-31
성남시,정관장(남한산성역점),,,,경기도 성남시 중원구 산성대로 500,경기도 성남시 중원구 은행동 1632번지,031-745-2304,성남사랑상품권,Y,Y,,13157,37.4556366,127.162626,2018-12-31
성남시,두창정미소,,,,경기도 성남시 중원구 산성대로 502,경기도 성남시 중원구 은행동 1630번지,031-733-3007,성남사랑상품권,Y,Y,,13157,37.4557716,127.1627393,2018-12-31
성남시,"남성크로커다일,올리비안로렌",,,,경기도 성남시 중원구 산성대로 512,경기도 성남시 중원구 은행동 1580번지,031-734-5819,성남사랑상품권,Y,Y,,13157,37.4564646,127.1633172,2018-12-31
성남시,효마트,,,,경기도 성남시 중원구 산성대로 514,경기도 성남시 중원구 은행동 1578-2번지,031-733-5589,성남사랑상품권,Y,Y,,13157,37.4566896,127.1635098,2018-12-31
성남시,은행농산물,,,,경기도 성남시 중원구 산성대로 520,경기도 성남시 중원구 은행동 1562번지,031-734-1555,성남사랑상품권,Y,Y,,13157,37.4571035,127.1639289,2018-12-31
성남시,은행떡방앗간,,,,경기도 성남시 중원구 산성대로 526,경기도 성남시 중원구 은행동 1553번지,031-747-8326,성남사랑상품권,Y,Y,,13157,37.4574993,127.164427,2018-12-31
성남시,멜리사초이 파티셔리&슈가크래프트,,,,경기도 성남시 중원구 양현로405번길 7,경기도 성남시 중원구 여수동 204번지,031-706-6837,성남사랑상품권,Y,Y,,13439,37.4175852,127.126826,2018-12-31
성남시,룩안경콘택트,,,,경기도 성남시 중원구 광명로 111,경기도 성남시 중원구 성남동 2179번지,031-755-0001,성남사랑상품권,Y,Y,,13357,37.4361664,127.1409015,2018-12-31
성남시,알고리중성남학원,,,,경기도 성남시 중원구 광명로 111,경기도 성남시 중원구 성남동 2179번지,031-751-2285,성남사랑상품권,Y,Y,,13357,37.4361664,127.1409015,2018-12-31
성남시,좋은 축산마을,,,,경기도 성남시 중원구 광명로 112,경기도 성남시 중원구 성남동 2497번지,031-758-8866,성남사랑상품권,Y,Y,,13361,37.4358058,127.1410477,2018-12-31
성남시,대운숯불갈비,,,,경기도 성남시 중원구 광명로 114,경기도 성남시 중원구 성남동 2508번지 보미리전빌III,031-755-3952,성남사랑상품권,Y,Y,,13361,37.4359407,127.1412626,2018-12-31
성남시,안경이야기,,,,경기도 성남시 중원구 광명로 124,경기도 성남시 중원구 성남동 2610번지,031-752-2882,성남사랑상품권,Y,Y,,13360,37.4365252,127.1422128,2018-12-31
성남시,현대컴퓨터학원,,,,경기도 성남시 중원구 광명로 130,경기도 성남시 중원구 성남동 2612번지,031-752-8700,성남사랑상품권,Y,Y,,13360,37.4367499,127.1426539,2018-12-31
성남시,동아정육점 성남동,,,,경기도 성남시 중원구 광명로 131-3,경기도 성남시 중원구 성남동 2132번지,031-751-9646,성남사랑상품권,Y,Y,,13358,37.4372728,127.1424628,2018-12-31
성남시,서울철물,,,,경기도 성남시 중원구 광명로 133,경기도 성남시 중원구 성남동 2125번지,031-754-5182,성남사랑상품권,Y,Y,,13358,37.4372183,127.1427904,2018-12-31
성남시,재욱상회,,,,경기도 성남시 중원구 광명로 133,경기도 성남시 중원구 성남동 2125번지,,성남사랑상품권,Y,Y,,13358,37.4372183,127.1427904,2018-12-31
성남시,서광가운,,,,경기도 성남시 중원구 광명로 136,경기도 성남시 중원구 성남동 2615번지,031-756-1410,성남사랑상품권,Y,Y,,13360,37.4371096,127.1432648,2018-12-31
성남시,성호얼음,,,,경기도 성남시 중원구 광명로 141,경기도 성남시 중원구 성남동 2096번지,031-752-0865,성남사랑상품권,Y,Y,,13358,37.4376678,127.1436274,2018-12-31
성남시,이천농산 성남점,,,,경기도 성남시 중원구 광명로 141-4,경기도 성남시 중원구 성남동 2082번지,031-758-2224,성남사랑상품권,Y,Y,,13358,37.4379112,127.1434922,2018-12-31
성남시,유베라화장품,,,,경기도 성남시 중원구 광명로 145-1,경기도 성남시 중원구 성남동 2091번지,031-752-6413,성남사랑상품권,Y,Y,,13358,37.4378836,127.144012,2018-12-31
성남시,경기닭집,,,,경기도 성남시 중원구 광명로 147-1,경기도 성남시 중원구 성남동 2089번지,031-752-5169,성남사랑상품권,Y,Y,,13358,37.4379735,127.1441477,2018-12-31
성남시,조선별미식품,,,,경기도 성남시 중원구 광명로 149-1,경기도 성남시 중원구 성남동 2078번지,031-752-7545,성남사랑상품권,Y,Y,,13358,37.4382169,127.144103,2018-12-31
성남시,형제식품,,,,경기도 성남시 중원구 광명로 150,경기도 성남시 중원구 성남동 2767번지,031-751-6016,성남사랑상품권,Y,Y,,13359,37.4378018,127.1445994,2018-12-31
성남시,남성공업사,,,,경기도 성남시 중원구 광명로 152,경기도 성남시 중원구 성남동 2768번지,031-752-5940,성남사랑상품권,Y,Y,,13359,37.4379456,127.1448708,2018-12-31
성남시,섬마을해물탕찜,,,,경기도 성남시 중원구 둔촌대로 287,경기도 성남시 중원구 하대원동 132-9번지,031-753-6969,성남사랑상품권,Y,Y,,13389,37.4299115,127.1499286,2018-12-31
성남시,디젤,,,,경기도 성남시 중원구 산성대로 지하 244-6,경기도 성남시 중원구 성남동 1315번지,031-757-3510,성남사랑상품권,Y,Y,,13358,37.4371041,127.1402591,2018-12-31
성남시,올림픽화장품,,,,경기도 성남시 중원구 산성대로 지하 244-6,경기도 성남시 중원구 성남동 1315번지,,성남사랑상품권,Y,Y,,13358,37.4371041,127.1402591,2018-12-31
성남시,데일리무드 (인도이야기),,,,경기도 성남시 중원구 산성대로 지하 244-6,경기도 성남시 중원구 성남동 1315번지,031-723-7275,성남사랑상품권,Y,Y,,13358,37.4371041,127.1402591,2018-12-31
성남시,제이니,,,,경기도 성남시 중원구 산성대로 지하 262-16,경기도 성남시 중원구 중앙동 1번지,,성남사랑상품권,Y,Y,,13246,37.4419113,127.1511499,2018-12-31
성남시,산들매운탕,,,,경기도 성남시 중원구 산성대로334번길 10,경기도 성남시 중원구 중앙동 371번지,031-758-0241,성남사랑상품권,Y,Y,,13248,37.4423313,127.1538966,2018-12-31
성남시,제주식당,,,,경기도 성남시 중원구 산성대로334번길 7,경기도 성남시 중원구 중앙동 304번지,031-736-7310,성남사랑상품권,Y,Y,,13248,37.4425205,127.1539535,2018-12-31
성남시,남매슈퍼,,,,경기도 성남시 중원구 산성대로350번길 5-1,경기도 성남시 중원구 중앙동 133번지,031-745-9032,성남사랑상품권,Y,Y,,13249,37.4433294,127.1554807,2018-12-31
성남시,서울김밥,,,,경기도 성남시 중원구 산성대로350번길 7-1,경기도 성남시 중원구 중앙동 135번지,031-602-8616,성남사랑상품권,Y,Y,,13249,37.4431941,127.1555934,2018-12-31
성남시,남성패션,,,,경기도 성남시 중원구 산성대로372번길 10,경기도 성남시 중원구 금광동 10번지,031-747-9033,성남사랑상품권,Y,Y,,13180,37.4445515,127.1580144,2018-12-31
성남시,혜성양품,,,,경기도 성남시 중원구 산성대로372번길 10,경기도 성남시 중원구 금광동 10번지,031-741-4820,성남사랑상품권,Y,Y,,13180,37.4445515,127.1580144,2018-12-31
성남시,성심정육점식당,,,,경기도 성남시 중원구 제일로73번길 15,경기도 성남시 중원구 성남동 3340번지,031-722-2663,성남사랑상품권,Y,Y,,13367,37.433057,127.1337324,2018-12-31
성남시,BHC성남점,,,,경기도 성남시 중원구 제일로73번길 16,경기도 성남시 중원구 성남동 3287번지 크란츠빌II,031-753-3255,성남사랑상품권,Y,Y,,13364,37.4333276,127.1335408,2018-12-31
성남시,비에이치씨(BHC)성남점,,,,경기도 성남시 중원구 제일로73번길 16,경기도 성남시 중원구 성남동 3287번지 크란츠빌II,031-753-3255,성남사랑상품권,Y,Y,,13364,37.4333276,127.1335408,2018-12-31
성남시,시골과일,,,,경기도 성남시 중원구 제일로73번길 22,경기도 성남시 중원구 성남동 3278번지,031-721-5927,성남사랑상품권,Y,Y,,13364,37.433085,127.1328737,2018-12-31
성남시,삼익사,,,,경기도 성남시 중원구 황송로 6,경기도 성남시 중원구 금광동 2450-1번지 황송마을아파트,031-746-0814,성남사랑상품권,Y,Y,,13186,37.44422,127.1698679,2018-12-31
